native_fs_hz,frequency_hz,magnitude_db,phase_rad
500,165.1611328,-62.74212089,0.1041306138
500,165.2832031,-62.73124991,0.1039466139
500,165.4052734,-62.72041847,0.1037627886
500,165.5273438,-62.70962636,0.1035791375
500,165.6494141,-62.69887342,0.1033956601
500,165.7714844,-62.68815946,0.1032123559
500,165.8935547,-62.6774843,0.1030292245
500,166.015625,-62.66684775,0.1028462653
500,166.1376953,-62.65624964,0.102663478
500,166.2597656,-62.64568979,0.1024808619
500,166.3818359,-62.63516802,0.1022984167
500,166.5039062,-62.62468416,0.1021161419
500,166.6259766,-62.61423803,0.101934037
500,166.7480469,-62.60382947,0.1017521015
500,166.8701172,-62.59345829,0.101570335
500,166.9921875,-62.58312432,0.1013887371
500,167.1142578,-62.57282741,0.1012073072
500,167.2363281,-62.56256737,0.1010260449
500,167.3583984,-62.55234405,0.1008449498
500,167.4804688,-62.54215727,0.1006640213
500,167.6025391,-62.53200687,0.100483259
500,167.7246094,-62.52189268,0.1003026626
500,167.8466797,-62.51181455,0.1001222314
500,167.96875,-62.50177231,0.09994196509
500,168.0908203,-62.49176579,0.0997618632
500,168.2128906,-62.48179485,0.09958192526
500,168.3349609,-62.47185931,0.09940215084
500,168.4570313,-62.46195903,0.09922253948
500,168.5791016,-62.45209385,0.09904309073
500,168.7011719,-62.4422636,0.09886380415
500,168.8232422,-62.43246814,0.09868467929
500,168.9453125,-62.42270731,0.09850571572
500,169.0673828,-62.41298096,0.09832691298
500,169.1894531,-62.40328894,0.09814827065
500,169.3115234,-62.39363109,0.09796978827
500,169.4335938,-62.38400727,0.09779146542
500,169.5556641,-62.37441733,0.09761330165
500,169.6777344,-62.36486111,0.09743529653
500,169.7998047,-62.35533848,0.09725744962
500,169.921875,-62.34584929,0.0970797605
500,170.0439453,-62.33639338,0.09690222872
500,170.1660156,-62.32697063,0.09672485386
500,170.2880859,-62.31758088,0.09654763548
500,170.4101562,-62.30822399,0.09637057317
500,170.5322266,-62.29889982,0.09619366649
500,170.6542969,-62.28960823,0.09601691501
500,170.7763672,-62.28034908,0.09584031831
500,170.8984375,-62.27112223,0.09566387596
500,171.0205078,-62.26192755,0.09548758755
500,171.1425781,-62.25276489,0.09531145265
500,171.2646484,-62.24363412,0.09513547084
500,171.3867188,-62.23453511,0.0949596417
500,171.5087891,-62.22546772,0.09478396482
500,171.6308594,-62.21643181,0.09460843977
500,171.7529297,-62.20742726,0.09443306613
500,171.875,-62.19845393,0.09425784351
500,171.9970703,-62.1895117,0.09408277147
500,172.1191406,-62.18060042,0.09390784961
500,172.2412109,-62.17171998,0.09373307752
500,172.3632812,-62.16287023,0.09355845478
500,172.4853516,-62.15405107,0.09338398099
500,172.6074219,-62.14526235,0.09320965573
500,172.7294922,-62.13650395,0.09303547861
500,172.8515625,-62.12777575,0.09286144921
500,172.9736328,-62.11907761,0.09268756713
500,173.0957031,-62.11040943,0.09251383196
500,173.2177734,-62.10177107,0.0923402433
500,173.3398438,-62.09316241,0.09216680076
500,173.4619141,-62.08458332,0.09199350393
500,173.5839844,-62.0760337,0.0918203524
500,173.7060547,-62.06751342,0.09164734579
500,173.828125,-62.05902235,0.09147448369
500,173.9501953,-62.05056038,0.0913017657
500,174.0722656,-62.0421274,0.09112919144
500,174.1943359,-62.03372327,0.0909567605
500,174.3164062,-62.0253479,0.0907844725
500,174.4384766,-62.01700115,0.09061232704
500,174.5605469,-62.00868293,0.09044032372
500,174.6826172,-62.0003931,0.09026846217
500,174.8046875,-61.99213156,0.09009674198
500,174.9267578,-61.9838982,0.08992516278
500,175.0488281,-61.97569289,0.08975372416
500,175.1708984,-61.96751554,0.08958242576
500,175.2929688,-61.95936603,0.08941126717
500,175.4150391,-61.95124424,0.08924024803
500,175.5371094,-61.94315007,0.08906936794
500,175.6591797,-61.93508341,0.08889862652
500,175.78125,-61.92704415,0.08872802338
500,175.9033203,-61.91903218,0.08855755816
500,176.0253906,-61.9110474,0.08838723047
500,176.1474609,-61.9030897,0.08821703993
500,176.2695312,-61.89515897,0.08804698617
500,176.3916016,-61.8872551,0.0878770688
500,176.5136719,-61.879378,0.08770728745
500,176.6357422,-61.87152755,0.08753764176
500,176.7578125,-61.86370366,0.08736813133
500,176.8798828,-61.85590622,0.08719875581
500,177.0019531,-61.84813513,0.08702951481
500,177.1240234,-61.84039028,0.08686040798
500,177.2460938,-61.83267158,0.08669143493
500,177.3681641,-61.82497893,0.0865225953
500,177.4902344,-61.81731222,0.08635388872
500,177.6123047,-61.80967135,0.08618531483
500,177.734375,-61.80205623,0.08601687326
500,177.8564453,-61.79446677,0.08584856364
500,177.9785156,-61.78690285,0.0856803856
500,178.1005859,-61.77936438,0.0855123388
500,178.2226563,-61.77185127,0.08534442285
500,178.3447266,-61.76436343,0.08517663741
500,178.4667969,-61.75690075,0.08500898211
500,178.5888672,-61.74946313,0.08484145659
500,178.7109375,-61.7420505,0.08467406049
500,178.8330078,-61.73466274,0.08450679345
500,178.9550781,-61.72729978,0.08433965512
500,179.0771484,-61.71996151,0.08417264514
500,179.1992188,-61.71264785,0.08400576316
500,179.3212891,-61.70535869,0.08383900882
500,179.4433594,-61.69809396,0.08367238176
500,179.5654297,-61.69085356,0.08350588164
500,179.6875,-61.68363739,0.0833395081
500,179.8095703,-61.67644538,0.08317326079
500,179.9316406,-61.66927743,0.08300713937
500,180.0537109,-61.66213345,0.08284114348
500,180.1757812,-61.65501335,0.08267527277
500,180.2978516,-61.64791705,0.08250952689
500,180.4199219,-61.64084446,0.08234390551
500,180.5419922,-61.63379549,0.08217840827
500,180.6640625,-61.62677006,0.08201303483
500,180.7861328,-61.61976808,0.08184778485
500,180.9082031,-61.61278946,0.08168265797
500,181.0302734,-61.60583412,0.08151765387
500,181.1523438,-61.59890198,0.08135277219
500,181.2744141,-61.59199295,0.0811880126
500,181.3964844,-61.58510695,0.08102337475
500,181.5185547,-61.5782439,0.08085885831
500,181.640625,-61.57140371,0.08069446294
500,181.7626953,-61.5645863,0.0805301883
500,181.8847656,-61.55779159,0.08036603406
500,182.0068359,-61.5510195,0.08020199988
500,182.1289062,-61.54426995,0.08003808542
500,182.2509766,-61.53754286,0.07987429034
500,182.3730469,-61.53083814,0.07971061433
500,182.4951172,-61.52415572,0.07954705703
500,182.6171875,-61.51749553,0.07938361813
500,182.7392578,-61.51085747,0.07922029729
500,182.8613281,-61.50424148,0.07905709417
500,182.9833984,-61.49764748,0.07889400846
500,183.1054688,-61.49107538,0.07873103982
500,183.2275391,-61.48452511,0.07856818792
500,183.3496094,-61.47799661,0.07840545244
500,183.4716797,-61.47148978,0.07824283304
500,183.59375,-61.46500455,0.07808032941
500,183.7158203,-61.45854086,0.07791794122
500,183.8378906,-61.45209862,0.07775566814
500,183.9599609,-61.44567776,0.07759350985
500,184.0820312,-61.4392782,0.07743146604
500,184.2041016,-61.43289988,0.07726953636
500,184.3261719,-61.42654272,0.07710772052
500,184.4482422,-61.42020665,0.07694601818
500,184.5703125,-61.41389159,0.07678442902
500,184.6923828,-61.40759747,0.07662295273
500,184.8144531,-61.40132423,0.07646158899
500,184.9365234,-61.39507179,0.07630033748
500,185.0585938,-61.38884007,0.07613919788
500,185.1806641,-61.38262902,0.07597816988
500,185.3027344,-61.37643855,0.07581725316
500,185.4248047,-61.3702686,0.07565644741
500,185.546875,-61.36411911,0.07549575232
500,185.6689453,-61.35799,0.07533516757
500,185.7910156,-61.3518812,0.07517469284
500,185.9130859,-61.34579264,0.07501432784
500,186.0351562,-61.33972426,0.07485407223
500,186.1572266,-61.33367599,0.07469392573
500,186.2792969,-61.32764777,0.07453388801
500,186.4013672,-61.32163952,0.07437395877
500,186.5234375,-61.31565118,0.0742141377
500,186.6455078,-61.30968268,0.07405442449
500,186.7675781,-61.30373396,0.07389481884
500,186.8896484,-61.29780495,0.07373532043
500,187.0117188,-61.2918956,0.07357592897
500,187.1337891,-61.28600582,0.07341664415
500,187.2558594,-61.28013556,0.07325746567
500,187.3779297,-61.27428476,0.07309839321
500,187.5,-61.26845335,0.07293942649
500,187.6220703,-61.26264127,0.07278056519
500,187.7441406,-61.25684846,0.07262180902
500,187.8662109,-61.25107484,0.07246315767
500,187.9882813,-61.24532037,0.07230461085
500,188.1103516,-61.23958497,0.07214616826
500,188.2324219,-61.23386859,0.0719878296
500,188.3544922,-61.22817117,0.07182959456
500,188.4765625,-61.22249264,0.07167146286
500,188.5986328,-61.21683295,0.07151343419
500,188.7207031,-61.21119203,0.07135550826
500,188.8427734,-61.20556982,0.07119768478
500,188.9648438,-61.19996626,0.07103996345
500,189.0869141,-61.19438131,0.07088234397
500,189.2089844,-61.18881488,0.07072482605
500,189.3310547,-61.18326693,0.07056740941
500,189.453125,-61.1777374,0.07041009374
500,189.5751953,-61.17222623,0.07025287876
500,189.6972656,-61.16673336,0.07009576418
500,189.8193359,-61.16125874,0.0699387497
500,189.9414063,-61.1558023,0.06978183503
500,190.0634766,-61.150364,0.06962501989
500,190.1855469,-61.14494376,0.06946830399
500,190.3076172,-61.13954154,0.06931168705
500,190.4296875,-61.13415729,0.06915516876
500,190.5517578,-61.12879094,0.06899874885
500,190.6738281,-61.12344244,0.06884242703
500,190.7958984,-61.11811173,0.06868620302
500,190.9179688,-61.11279876,0.06853007653
500,191.0400391,-61.10750348,0.06837404728
500,191.1621094,-61.10222582,0.06821811498
500,191.2841797,-61.09696575,0.06806227936
500,191.40625,-61.09172319,0.06790654012
500,191.5283203,-61.0864981,0.06775089699
500,191.6503906,-61.08129043,0.06759534968
500,191.7724609,-61.07610012,0.06743989792
500,191.8945312,-61.07092712,0.06728454143
500,192.0166016,-61.06577138,0.06712927992
500,192.1386719,-61.06063284,0.06697411313
500,192.2607422,-61.05551146,0.06681904076
500,192.3828125,-61.05040717,0.06666406254
500,192.5048828,-61.04531994,0.06650917821
500,192.6269531,-61.04024971,0.06635438747
500,192.7490234,-61.03519642,0.06619969005
500,192.8710938,-61.03016003,0.06604508568
500,192.9931641,-61.02514048,0.06589057409
500,193.1152344,-61.02013773,0.06573615499
500,193.2373047,-61.01515173,0.06558182813
500,193.359375,-61.01018243,0.06542759321
500,193.4814453,-61.00522977,0.06527344998
500,193.6035156,-61.00029371,0.06511939815
500,193.7255859,-60.9953742,0.06496543747
500,193.8476562,-60.9904712,0.06481156765
500,193.9697266,-60.98558464,0.06465778843
500,194.0917969,-60.98071449,0.06450409953
500,194.2138672,-60.97586069,0.0643505007
500,194.3359375,-60.97102321,0.06419699165
500,194.4580078,-60.96620198,0.06404357213
500,194.5800781,-60.96139697,0.06389024186
500,194.7021484,-60.95660813,0.06373700058
500,194.8242188,-60.9518354,0.06358384803
500,194.9462891,-60.94707876,0.06343078392
500,195.0683594,-60.94233813,0.06327780801
500,195.1904297,-60.9376135,0.06312492003
500,195.3125,-60.93290479,0.06297211971
500,195.4345703,-60.92821198,0.06281940678
500,195.5566406,-60.92353501,0.06266678099
500,195.6787109,-60.91887384,0.06251424208
500,195.8007812,-60.91422843,0.06236178977
500,195.9228516,-60.90959873,0.06220942381
500,196.0449219,-60.90498469,0.06205714394
500,196.1669922,-60.90038627,0.0619049499
500,196.2890625,-60.89580344,0.06175284143
500,196.4111328,-60.89123613,0.06160081826
500,196.5332031,-60.88668432,0.06144888015
500,196.6552734,-60.88214795,0.06129702682
500,196.7773438,-60.87762699,0.06114525803
500,196.8994141,-60.87312139,0.06099357351
500,197.0214844,-60.86863111,0.06084197301
500,197.1435547,-60.8641561,0.06069045627
500,197.265625,-60.85969633,0.06053902304
500,197.3876953,-60.85525175,0.06038767306
500,197.5097656,-60.85082232,0.06023640607
500,197.6318359,-60.84640799,0.06008522182
500,197.7539062,-60.84200874,0.05993412007
500,197.8759766,-60.83762451,0.05978310054
500,197.9980469,-60.83325526,0.059632163
500,198.1201172,-60.82890095,0.05948130718
500,198.2421875,-60.82456155,0.05933053284
500,198.3642578,-60.82023702,0.05917983973
500,198.4863281,-60.8159273,0.05902922758
500,198.6083984,-60.81163237,0.05887869617
500,198.7304688,-60.80735218,0.05872824522
500,198.8525391,-60.80308669,0.0585778745
500,198.9746094,-60.79883586,0.05842758375
500,199.0966797,-60.79459966,0.05827737273
500,199.21875,-60.79037804,0.05812724118
500,199.3408203,-60.78617097,0.05797718886
500,199.4628906,-60.78197841,0.05782721553
500,199.5849609,-60.77780032,0.05767732093
500,199.7070313,-60.77363666,0.05752750482
500,199.8291016,-60.76948739,0.05737776695
500,199.9511719,-60.76535247,0.05722810708
500,200.0732422,-60.76123188,0.05707852496
500,200.1953125,-60.75712556,0.05692902035
500,200.3173828,-60.75303348,0.05677959301
500,200.4394531,-60.74895561,0.05663024268
500,200.5615234,-60.74489191,0.05648096914
500,200.6835938,-60.74084234,0.05633177212
500,200.8056641,-60.73680686,0.0561826514
500,200.9277344,-60.73278544,0.05603360673
500,201.0498047,-60.72877804,0.05588463787
500,201.171875,-60.72478463,0.05573574457
500,201.2939453,-60.72080517,0.05558692661
500,201.4160156,-60.71683962,0.05543818373
500,201.5380859,-60.71288795,0.0552895157
500,201.6601562,-60.70895013,0.05514092227
500,201.7822266,-60.70502611,0.05499240322
500,201.9042969,-60.70111587,0.0548439583
500,202.0263672,-60.69721936,0.05469558727
500,202.1484375,-60.69333656,0.05454728989
500,202.2705078,-60.68946742,0.05439906594
500,202.3925781,-60.68561192,0.05425091517
500,202.5146484,-60.68177003,0.05410283734
500,202.6367188,-60.67794169,0.05395483222
500,202.7587891,-60.67412689,0.05380689958
500,202.8808594,-60.67032559,0.05365903918
500,203.0029297,-60.66653776,0.05351125078
500,203.125,-60.66276335,0.05336353415
500,203.2470703,-60.65900235,0.05321588906
500,203.3691406,-60.65525471,0.05306831528
500,203.4912109,-60.6515204,0.05292081257
500,203.6132812,-60.64779939,0.05277338069
500,203.7353516,-60.64409165,0.05262601942
500,203.8574219,-60.64039715,0.05247872852
500,203.9794922,-60.63671585,0.05233150777
500,204.1015625,-60.63304772,0.05218435693
500,204.2236328,-60.62939273,0.05203727578
500,204.3457031,-60.62575085,0.05189026407
500,204.4677734,-60.62212204,0.05174332159
500,204.5898438,-60.61850627,0.0515964481
500,204.7119141,-60.61490352,0.05144964337
500,204.8339844,-60.61131375,0.05130290718
500,204.9560547,-60.60773694,0.05115623929
500,205.078125,-60.60417304,0.05100963949
500,205.2001953,-60.60062203,0.05086310753
500,205.3222656,-60.59708388,0.0507166432
500,205.4443359,-60.59355856,0.05057024627
500,205.5664062,-60.59004603,0.05042391651
500,205.6884766,-60.58654628,0.0502776537
500,205.8105469,-60.58305926,0.05013145761
500,205.9326172,-60.57958495,0.04998532802
500,206.0546875,-60.57612332,0.04983926469
500,206.1767578,-60.57267434,0.04969326741
500,206.2988281,-60.56923797,0.04954733596
500,206.4208984,-60.5658142,0.0494014701
500,206.5429688,-60.56240299,0.04925566962
500,206.6650391,-60.55900432,0.04910993429
500,206.7871094,-60.55561814,0.04896426389
500,206.9091797,-60.55224444,0.0488186582
500,207.03125,-60.54888319,0.048673117
500,207.1533203,-60.54553436,0.04852764006
500,207.2753906,-60.54219791,0.04838222717
500,207.3974609,-60.53887383,0.0482368781
500,207.5195312,-60.53556208,0.04809159263
500,207.6416016,-60.53226264,0.04794637055
500,207.7636719,-60.52897548,0.04780121162
500,207.8857422,-60.52570057,0.04765611565
500,208.0078125,-60.52243788,0.04751108239
500,208.1298828,-60.51918739,0.04736611165
500,208.2519531,-60.51594907,0.04722120319
500,208.3740234,-60.51272288,0.0470763568
500,208.4960938,-60.50950882,0.04693157227
500,208.6181641,-60.50630684,0.04678684937
500,208.7402344,-60.50311693,0.04664218789
500,208.8623047,-60.49993905,0.04649758761
500,208.984375,-60.49677318,0.04635304832
500,209.1064453,-60.49361929,0.0462085698
500,209.2285156,-60.49047736,0.04606415183
500,209.3505859,-60.48734736,0.04591979421
500,209.4726563,-60.48422927,0.0457754967
500,209.5947266,-60.48112305,0.04563125911
500,209.7167969,-60.47802869,0.04548708122
500,209.8388672,-60.47494616,0.0453429628
500,209.9609375,-60.47187543,0.04519890366
500,210.0830078,-60.46881648,0.04505490357
500,210.2050781,-60.46576928,0.04491096232
500,210.3271484,-60.46273381,0.0447670797
500,210.4492188,-60.45971004,0.04462325551
500,210.5712891,-60.45669795,0.04447948951
500,210.6933594,-60.45369752,0.04433578152
500,210.8154297,-60.45070871,0.0441921313
500,210.9375,-60.44773151,0.04404853866
500,211.0595703,-60.44476589,0.04390500338
500,211.1816406,-60.44181183,0.04376152525
500,211.3037109,-60.4388693,0.04361810406
500,211.4257813,-60.43593828,0.0434747396
500,211.5478516,-60.43301874,0.04333143167
500,211.6699219,-60.43011067,0.04318818005
500,211.7919922,-60.42721403,0.04304498454
500,211.9140625,-60.42432881,0.04290184492
500,212.0361328,-60.42145498,0.04275876098
500,212.1582031,-60.41859252,0.04261573253
500,212.2802734,-60.4157414,0.04247275935
500,212.4023438,-60.41290161,0.04232984124
500,212.5244141,-60.41007311,0.04218697799
500,212.6464844,-60.4072559,0.04204416938
500,212.7685547,-60.40444993,0.04190141522
500,212.890625,-60.4016552,0.04175871531
500,213.0126953,-60.39887168,0.04161606942
500,213.1347656,-60.39609935,0.04147347737
500,213.2568359,-60.39333818,0.04133093893
500,213.3789062,-60.39058816,0.04118845392
500,213.5009766,-60.38784925,0.04104602212
500,213.6230469,-60.38512145,0.04090364333
500,213.7451172,-60.38240472,0.04076131734
500,213.8671875,-60.37969906,0.04061904395
500,213.9892578,-60.37700442,0.04047682297
500,214.1113281,-60.3743208,0.04033465418
500,214.2333984,-60.37164817,0.04019253738
500,214.3554688,-60.36898652,0.04005047237
500,214.4775391,-60.36633581,0.03990845895
500,214.5996094,-60.36369603,0.03976649691
500,214.7216797,-60.36106717,0.03962458606
500,214.84375,-60.35844919,0.03948272619
500,214.9658203,-60.35584207,0.0393409171
500,215.0878906,-60.35324581,0.03919915859
500,215.2099609,-60.35066037,0.03905745045
500,215.3320312,-60.34808573,0.0389157925
500,215.4541016,-60.34552189,0.03877418453
500,215.5761719,-60.3429688,0.03863262634
500,215.6982422,-60.34042647,0.03849111772
500,215.8203125,-60.33789486,0.03834965849
500,215.9423828,-60.33537396,0.03820824843
500,216.0644531,-60.33286374,0.03806688736
500,216.1865234,-60.33036419,0.03792557507
500,216.3085938,-60.32787529,0.03778431137
500,216.4306641,-60.32539702,0.03764309606
500,216.5527344,-60.32292936,0.03750192893
500,216.6748047,-60.32047228,0.0373608098
500,216.796875,-60.31802578,0.03721973846
500,216.9189453,-60.31558983,0.03707871473
500,217.0410156,-60.31316441,0.03693773839
500,217.1630859,-60.31074951,0.03679680925
500,217.2851562,-60.3083451,0.03665592713
500,217.4072266,-60.30595117,0.03651509182
500,217.5292969,-60.3035677,0.03637430312
500,217.6513672,-60.30119467,0.03623356085
500,217.7734375,-60.29883206,0.03609286481
500,217.8955078,-60.29647986,0.03595221479
500,218.0175781,-60.29413804,0.03581161061
500,218.1396484,-60.29180659,0.03567105208
500,218.2617188,-60.28948549,0.03553053899
500,218.3837891,-60.28717472,0.03539007115
500,218.5058594,-60.28487427,0.03524964838
500,218.6279297,-60.28258412,0.03510927047
500,218.75,-60.28030424,0.03496893724
500,218.8720703,-60.27803462,0.03482864848
500,218.9941406,-60.27577525,0.03468840402
500,219.1162109,-60.27352611,0.03454820364
500,219.2382813,-60.27128718,0.03440804717
500,219.3603516,-60.26905844,0.03426793442
500,219.4824219,-60.26683988,0.03412786518
500,219.6044922,-60.26463148,0.03398783926
500,219.7265625,-60.26243322,0.03384785649
500,219.8486328,-60.26024509,0.03370791665
500,219.9707031,-60.25806707,0.03356801957
500,220.0927734,-60.25589914,0.03342816506
500,220.2148438,-60.25374128,0.03328835291
500,220.3369141,-60.25159349,0.03314858295
500,220.4589844,-60.24945574,0.03300885498
500,220.5810547,-60.24732802,0.03286916881
500,220.703125,-60.24521031,0.03272952425
500,220.8251953,-60.2431026,0.03258992111
500,220.9472656,-60.24100487,0.03245035921
500,221.0693359,-60.2389171,0.03231083836
500,221.1914063,-60.23683928,0.03217135836
500,221.3134766,-60.2347714,0.03203191902
500,221.4355469,-60.23271343,0.03189252017
500,221.5576172,-60.23066537,0.03175316161
500,221.6796875,-60.22862719,0.03161384315
500,221.8017578,-60.22659888,0.0314745646
500,221.9238281,-60.22458043,0.03133532578
500,222.0458984,-60.22257182,0.03119612651
500,222.1679688,-60.22057304,0.03105696658
500,222.2900391,-60.21858407,0.03091784583
500,222.4121094,-60.21660489,0.03077876405
500,222.5341797,-60.2146355,0.03063972107
500,222.65625,-60.21267588,0.03050071669
500,222.7783203,-60.210726,0.03036175074
500,222.9003906,-60.20878587,0.03022282302
500,223.0224609,-60.20685546,0.03008393335
500,223.1445312,-60.20493476,0.02994508154
500,223.2666016,-60.20302375,0.02980626741
500,223.3886719,-60.20112243,0.02966749078
500,223.5107422,-60.19923077,0.02952875145
500,223.6328125,-60.19734876,0.02939004925
500,223.7548828,-60.1954764,0.02925138399
500,223.8769531,-60.19361366,0.02911275549
500,223.9990234,-60.19176053,0.02897416355
500,224.1210938,-60.189917,0.02883560801
500,224.2431641,-60.18808305,0.02869708866
500,224.3652344,-60.18625867,0.02855860534
500,224.4873047,-60.18444386,0.02842015785
500,224.609375,-60.18263858,0.02828174602
500,224.7314453,-60.18084284,0.02814336966
500,224.8535156,-60.17905661,0.02800502859
500,224.9755859,-60.17727989,0.02786672262
500,225.0976562,-60.17551265,0.02772845157
500,225.2197266,-60.1737549,0.02759021527
500,225.3417969,-60.17200661,0.02745201352
500,225.4638672,-60.17026778,0.02731384615
500,225.5859375,-60.16853838,0.02717571298
500,225.7080078,-60.16681841,0.02703761381
500,225.8300781,-60.16510786,0.02689954848
500,225.9521484,-60.16340671,0.0267615168
500,226.0742188,-60.16171495,0.02662351859
500,226.1962891,-60.16003256,0.02648555367
500,226.3183594,-60.15835954,0.02634762186
500,226.4404297,-60.15669588,0.02620972298
500,226.5625,-60.15504155,0.02607185684
500,226.6845703,-60.15339656,0.02593402327
500,226.8066406,-60.15176088,0.02579622209
500,226.9287109,-60.1501345,0.02565845311
500,227.0507812,-60.14851742,0.02552071617
500,227.1728516,-60.14690962,0.02538301107
500,227.2949219,-60.14531109,0.02524533764
500,227.4169922,-60.14372182,0.0251076957
500,227.5390625,-60.1421418,0.02497008507
500,227.6611328,-60.14057101,0.02483250557
500,227.7832031,-60.13900944,0.02469495703
500,227.9052734,-60.13745709,0.02455743926
500,228.0273438,-60.13591394,0.02441995209
500,228.1494141,-60.13437997,0.02428249533
500,228.2714844,-60.13285519,0.02414506882
500,228.3935547,-60.13133958,0.02400767237
500,228.515625,-60.12983312,0.0238703058
500,228.6376953,-60.12833581,0.02373296894
500,228.7597656,-60.12684764,0.02359566161
500,228.8818359,-60.12536859,0.02345838363
500,229.0039062,-60.12389865,0.02332113482
500,229.1259766,-60.12243782,0.02318391502
500,229.2480469,-60.12098608,0.02304672403
500,229.3701172,-60.11954342,0.02290956169
500,229.4921875,-60.11810984,0.02277242782
500,229.6142578,-60.11668532,0.02263532224
500,229.7363281,-60.11526985,0.02249824477
500,229.8583984,-60.11386342,0.02236119524
500,229.9804688,-60.11246603,0.02222417348
500,230.1025391,-60.11107765,0.0220871793
500,230.2246094,-60.10969829,0.02195021254
500,230.3466797,-60.10832793,0.02181327301
500,230.46875,-60.10696656,0.02167636054
500,230.5908203,-60.10561418,0.02153947496
500,230.7128906,-60.10427076,0.02140261608
500,230.8349609,-60.10293631,0.02126578375
500,230.9570313,-60.10161082,0.02112897777
500,231.0791016,-60.10029427,0.02099219798
500,231.2011719,-60.09898665,0.0208554442
500,231.3232422,-60.09768796,0.02071871626
500,231.4453125,-60.09639818,0.02058201398
500,231.5673828,-60.09511732,0.02044533718
500,231.6894531,-60.09384535,0.0203086857
500,231.8115234,-60.09258227,0.02017205936
500,231.9335938,-60.09132807,0.02003545799
500,232.0556641,-60.09008274,0.01989888141
500,232.1777344,-60.08884627,0.01976232945
500,232.2998047,-60.08761866,0.01962580193
500,232.421875,-60.08639989,0.01948929869
500,232.5439453,-60.08518996,0.01935281954
500,232.6660156,-60.08398885,0.01921636433
500,232.7880859,-60.08279657,0.01907993286
500,232.9101562,-60.08161309,0.01894352497
500,233.0322266,-60.08043842,0.0188071405
500,233.1542969,-60.07927254,0.01867077925
500,233.2763672,-60.07811545,0.01853444107
500,233.3984375,-60.07696714,0.01839812578
500,233.5205078,-60.07582759,0.01826183321
500,233.6425781,-60.07469681,0.01812556318
500,233.7646484,-60.07357478,0.01798931552
500,233.8867188,-60.0724615,0.01785309007
500,234.0087891,-60.07135695,0.01771688665
500,234.1308594,-60.07026113,0.01758070509
500,234.2529297,-60.06917404,0.01744454521
500,234.375,-60.06809566,0.01730840685
500,234.4970703,-60.06702599,0.01717228983
500,234.6191406,-60.06596502,0.01703619398
500,234.7412109,-60.06491274,0.01690011914
500,234.8632812,-60.06386914,0.01676406512
500,234.9853516,-60.06283422,0.01662803177
500,235.1074219,-60.06180798,0.0164920189
500,235.2294922,-60.06079039,0.01635602636
500,235.3515625,-60.05978146,0.01622005396
500,235.4736328,-60.05878118,0.01608410153
500,235.5957031,-60.05778954,0.01594816892
500,235.7177734,-60.05680654,0.01581225594
500,235.8398438,-60.05583217,0.01567636242
500,235.9619141,-60.05486641,0.0155404882
500,236.0839844,-60.05390927,0.01540463311
500,236.2060547,-60.05296074,0.01526879698
500,236.328125,-60.05202081,0.01513297963
500,236.4501953,-60.05108947,0.01499718089
500,236.5722656,-60.05016672,0.0148614006
500,236.6943359,-60.04925255,0.01472563859
500,236.8164062,-60.04834696,0.01458989469
500,236.9384766,-60.04744994,0.01445416873
500,237.0605469,-60.04656148,0.01431846053
500,237.1826172,-60.04568157,0.01418276994
500,237.3046875,-60.04481022,0.01404709677
500,237.4267578,-60.04394741,0.01391144087
500,237.5488281,-60.04309314,0.01377580206
500,237.6708984,-60.0422474,0.01364018018
500,237.7929688,-60.04141018,0.01350457505
500,237.9150391,-60.04058149,0.0133689865
500,238.0371094,-60.03976131,0.01323341438
500,238.1591797,-60.03894965,0.0130978585
500,238.28125,-60.03814648,0.01296231871
500,238.4033203,-60.03735181,0.01282679483
500,238.5253906,-60.03656564,0.01269128669
500,238.6474609,-60.03578795,0.01255579413
500,238.7695312,-60.03501874,0.01242031698
500,238.8916016,-60.03425801,0.01228485506
500,239.0136719,-60.03350575,0.01214940822
500,239.1357422,-60.03276196,0.01201397629
500,239.2578125,-60.03202662,0.01187855909
500,239.3798828,-60.03129974,0.01174315646
500,239.5019531,-60.03058132,0.01160776823
500,239.6240234,-60.02987133,0.01147239424
500,239.7460938,-60.02916979,0.01133703431
500,239.8681641,-60.02847668,0.01120168828
500,239.9902344,-60.02779201,0.01106635598
500,240.1123047,-60.02711576,0.01093103725
500,240.234375,-60.02644793,0.01079573191
500,240.3564453,-60.02578852,0.0106604398
500,240.4785156,-60.02513752,0.01052516076
500,240.6005859,-60.02449492,0.01038989461
500,240.7226563,-60.02386074,0.01025464119
500,240.8447266,-60.02323495,0.01011940033
500,240.9667969,-60.02261755,0.009984171869
500,241.0888672,-60.02200855,0.009848955633
500,241.2109375,-60.02140793,0.009713751459
500,241.3330078,-60.02081569,0.00957855918
500,241.4550781,-60.02023183,0.009443378629
500,241.5771484,-60.01965634,0.00930820964
500,241.6992188,-60.01908923,0.009173052045
500,241.8212891,-60.01853048,0.00903790568
500,241.9433594,-60.01798009,0.008902770377
500,242.0654297,-60.01743806,0.008767645969
500,242.1875,-60.01690439,0.008632532292
500,242.3095703,-60.01637906,0.008497429178
500,242.4316406,-60.01586209,0.008362336462
500,242.5537109,-60.01535345,0.008227253977
500,242.6757813,-60.01485316,0.008092181558
500,242.7978516,-60.01436121,0.007957119037
